sentence,sentiment,positive_score,negative_score,neutral_score
"Most of these companies are network companies and their subsidiaries, sales companies, and companies that offer integrated energy infrastructure solutions.",neutral,0.024001127,0.02674506,0.9492538
"This is another step to manage these companies in terms of occupational health and safety, to leverage synergies, and to harmonize processes.",neutral,0.48587173,0.00887589,0.50525236
"In addition, the Health & Safety Policy for Employees communicates E.ON’s H&S ambitions and its expectation that all employees keep H&S issues in mind in their work.",neutral,0.10496364,0.012170323,0.882866
It contains extra tasks for managers because their responsibilities include leading by example with regard to H&S.,neutral,0.026854517,0.039507244,0.9336383
E.ON has a Group Works Health Agreement for all employees in Germany.,neutral,0.22727899,0.009060472,0.76366055
Its purpose is to foster a healthy work environment and promote the health of all employees.,neutral,0.29067364,0.010497612,0.69882876
"It defines four action areas: occupational health management, addiction prevention and intervention, occupational integration management, and employee counseling.",neutral,0.027268423,0.047267277,0.9254643
"E.ON recently updated its Health, Safety, Environment, and Climate Protection Policy to align it with E.ON’s safety targets and its climate and environmental ambitions in the context of the EU Taxonomy.",neutral,0.40756968,0.008811135,0.58361924
"Risk and Incident Management in Our Own Operations and Supply Chain Our Group-wide standard for health, safety, and environmental risk management defines minimum requirements for identifying, assessing, managing, and monitoring H&S and other sustainability-related risks and opportunities.",neutral,0.046318613,0.019636266,0.93404514
"The standards’ requirements are also supported by IT solutions, which are mainly used to create risk assessments and/or indices as well as activity- related hazard assessments.",neutral,0.11353487,0.008828305,0.8776368
Our employees have the opportunity to view hazard assessments relevant to them and the resulting protection measures.,neutral,0.09105266,0.009500173,0.8994472
"The Group Standard for Incident Management, which also applies to E.ON’s contractors, was updated on January 1, 2025.",neutral,0.030448506,0.019759824,0.9497917
"It uniformly defines how H&S incidents are classified, investigated, and reported at E.ON and its contractors; it also regulates the sharing of findings.",neutral,0.020515157,0.035188552,0.9442963
"The H&S department works together closely with the Human Rights Center of Expertise and Supply Chain Excellence, which are responsible for human rights compliance in the supply chain, to ensure compliance with E.ON’s minimum H&S requirements.",neutral,0.3231346,0.009878107,0.6669873
They refine procurement policies and standards and assess their effectiveness.,neutral,0.2129334,0.013209681,0.7738569
"This collaboration likewise resulted in additional H&S issues being embedded in procurement processes, such as dealing with smaller suppliers.",negative,0.26292896,0.37736562,0.35970542
Harmonized minimum H&S requirements for contractors apply at all E.ON companies in Germany; these requirements may be supplemented by additional requirements depending on the services the companies procure.,neutral,0.04601888,0.01806371,0.9359174
"Combined Group Management Report → Sustainability Statement 116 E.ON Integrated Annual Report 2025 Dialog with Employees and Complaints Mechanisms E.ON fosters an open and constructive dialog culture in which employees can raise their concerns both directly with management and through established employee representative entities such as works councils, group works councils, and trade unions.",neutral,0.2114751,0.008740602,0.77978426
"Issues such as health and safety, work- time arrangements, equality, and employee development are regularly discussed in joint committees and incorporated into strategic decisions.",neutral,0.039855,0.033469047,0.926676
"Participation takes place at the national, European, and international level.",neutral,0.036798082,0.014779309,0.94842255
The purpose is always to effectively represent employees’ interests and to develop solutions together.,neutral,0.07972722,0.01155956,0.9087132
Employees and managers who have questions or concerns about their physical or mental health can contact the Employee Assistance Program (“EAP”).,neutral,0.026115166,0.12200794,0.85187685
"This free counseling service supports them in various life situations and is available in multiple languages in Germany, the United Kingdom, Sweden, Italy, Czechia, Slovakia, and Hungary.",neutral,0.077051274,0.009859003,0.9130897
Similar programs exist in other countries.,neutral,0.11808989,0.010813908,0.87109625
"In addition, E.ON offers individual psychosocial counseling to provide employees with targeted support.",neutral,0.18877856,0.009561528,0.80165994
"Furthermore, our Group-wide IT tool PRISMA (see “Actions” below) and E.ON’s whistleblowing channels can be used to report potential violations of H&S rules and laws.",neutral,0.054327298,0.07474647,0.8709262
The relevant H&S department evaluates the reports by means of a standardized procedure.,neutral,0.027594376,0.020572318,0.9518333
"If necessary, the evaluation’s findings are forwarded to the Management Board and Supervisory Board.",neutral,0.030324275,0.019420246,0.95025545
"This multi- layered participatory approach— consisting of direct dialog, institutionalized codetermination, psychosocial support, and secure reporting channels— enables E.ON not only to strengthen co- determination but also to heighten trust that its work environment is responsible and safe.",positive,0.8094258,0.0067351325,0.18383904
Possible human rights violations can be reported via E.ON’s whistleblowing channels.,neutral,0.021072073,0.23556697,0.74336094
"These consist of a software-based online reporting form (whistleblowing system), a hotline for submitting voice messages (whistleblowing hotline), and an email address (whistleblowing email).",neutral,0.019286416,0.04010251,0.940611
"The whistleblowing system and the whistleblowing hotline can be used to submit reports at any time, anonymously, and in the official languages of all countries in which E.ON operates.",neutral,0.020486066,0.025664756,0.95384926
These two channels also enable anonymous two-way communication with whistleblowers.,neutral,0.053388108,0.016206672,0.93040526
Both channels are accessible to E.ON employees and outside parties.,neutral,0.04009283,0.013701305,0.94620585
They are communicated to E.ON employees and business partners on a regular basis.,neutral,0.018556885,0.03760534,0.94383776
"In addition, E.ON employees can make reports to in-house reporting channels, such as our human rights officers and compliance officers.",neutral,0.04130031,0.014286686,0.944413
"These complaint and reporting procedures describe how E.ON investigates and responds to violations of laws, the E.ON Code of Conduct, and E.ON policies.",neutral,0.025281725,0.0673961,0.90732217
A company policy governs the investigation of reports received through the reporting channels.,neutral,0.019694848,0.07292646,0.9073787
Outside parties can access the policy’s key provisions in a simplified form in the whistleblowing tool.,neutral,0.026108393,0.02261739,0.9512742
"A central office at the Group Compliance department screens reports, conducts an initial assessment, and forwards them to the department responsible for the investigation.",neutral,0.020679897,0.034535944,0.94478416
"The relevant department decides on a case-by-case basis and in consultation with the Compliance function which measures are necessary to process the report, remedy a human rights violation, and protect affected parties.",neutral,0.056267545,0.020206999,0.92352545
"Depending on a potential violation’s nature and severity, the Chief Human Rights Officer is informed promptly.",neutral,0.02229105,0.07676805,0.90094095
"In line with our policies, whistleblowers are protected against retribution for their reports.",neutral,0.04872687,0.037750524,0.91352266
We held an in-house workshop prior to adopting the procedure to ensure that it is easily understandable and accessible to all stakeholders.,neutral,0.39444202,0.008437834,0.59712017
The workshop gave experts from various departments the opportunity to represent their stakeholders’ views and assessed access to E.ON’s whistleblowing channels.,neutral,0.39983773,0.007876041,0.5922862
"In addition, we conduct an annual Group-wide survey of employees to gauge their familiarity with the procedure and their satisfaction with how reports are handled.",neutral,0.13467975,0.013439864,0.8518804
The survey’s findings show that employees are familiar with the whistleblowing channels and have the impression that reports are taken seriously and processed appropriately.,neutral,0.14333118,0.03872499,0.8179439
"Actions Our focus in 2025 was primarily on contractor management, digitalization, and the optimization of our incident management.",neutral,0.0672869,0.012273747,0.92043936
We also formed a task force for the purpose of achieving visible results even faster and preventing serious accidents.,neutral,0.47835255,0.011096137,0.5105513
"The task addresses the aforementioned action areas and, in particular: technical safety, contractor safety, manager and employee involvement, and, more generally, E.ON’s ambition for H&S leadership.",neutral,0.10030725,0.010109908,0.8895829
"It also defined additional measures, some of which are company-specific, on the basis of a review program for improving H&S processes.",neutral,0.23560192,0.008846145,0.75555193
Combined Group Management Report → Sustainability Statement 117 E.ON Integrated Annual Report 2025 H&S Incident Management E.ON sees itself as a learning company with a constructive error culture.,neutral,0.2626943,0.009728805,0.7275769
Incidents are systematically investigated on the basis of a Group-wide standard.,neutral,0.02454131,0.041249104,0.9342096
"The standard uses root cause analysis (“RCA”) to identify causes, take preventive measures, and identify risks.",neutral,0.06290664,0.015714718,0.9213786
E.ON ensures a standardized approach by offering training courses on analysis methods and communications as well as an international train-the-trainer program to qualify RCA experts.,neutral,0.13933682,0.008176359,0.8524868
"Our investigations of serious incidents previously had taken an average of three to four months to complete, whereas in 2025 we reduced the processing time to six weeks.",neutral,0.10054821,0.26058644,0.6388653
This makes it possible to take preventive measures much faster and communicate findings Group-wide in a timely manner.,positive,0.5299887,0.009842033,0.46016923
The accelerated processes represent another significant step in E.ON’s ongoing development as a learning organization.,positive,0.8636277,0.0075648664,0.1288075
"If accident data indicates that a unit is not meeting E.ON’s standards, the H&S department will help it optimize its performance.",neutral,0.12006246,0.0839156,0.79602194
"In addition, Group Audit may conduct an H&S audit of the unit.",neutral,0.025853995,0.024312343,0.9498337
"PRISMA, an integrated IT solution, is the main component of E.ON’s online H&S incident management system and is used by all E.ON units.",neutral,0.06349048,0.009701588,0.92680794
"PRISMA, which stands for “Platform for Reporting on Incident and Sustainability Management and Audits,” enables us to reach many users, report and manage data, and ensure a high degree of transparency.",neutral,0.32906598,0.007300182,0.6636339
"Incident investigations are entered and stored directly in PRISMA, ensuring that all companies and Corporate Functions always work with the same database.",neutral,0.027589358,0.020070417,0.95234025
All this is intended to help prevent incidents.,neutral,0.065451235,0.014376419,0.9201724
E.ON has five categories of incidents.,neutral,0.027057298,0.2661921,0.7067506
They range from 0 (low) to 4 (major).,neutral,0.034007505,0.07612603,0.8898664
"E.ON’s H&S Standard on Incident Management requires the units to use PRISMA to report category 4 incidents to the H&S department at Corporate Functions within 24 hours; in addition, the units promptly forward the information to the Management Board.",neutral,0.022524677,0.02666008,0.9508152
"Employees must report all incidents, regardless of their severity, using PRISMA.",neutral,0.024951112,0.09243923,0.88260967
No employee needs to fear any disadvantages.,neutral,0.048435878,0.039413124,0.91215104
"In addition, their personal data are protected and can only be accessed by limited user groups.",neutral,0.02049407,0.07305832,0.90644765
"If employees or contractors find themselves in a situation that they believe is potentially dangerous, they have clear instructions to suspend work immediately and, if necessary, leave the work area.",negative,0.009978707,0.8596705,0.13035075
They are also instructed to alert their colleagues to potentially dangerous situations.,neutral,0.036507607,0.06047957,0.9030128
Digitalizing H&S Processes The digitalization of H&S processes made systematic progress in the 2025 reporting year.,positive,0.8259457,0.012563457,0.1614909
"The complete end-to-end mapping and documentation of all steps in accident investigations (root cause analysis) in PRISMA, our Group-wide H&S IT tool, was an important milestone.",positive,0.6771914,0.01172073,0.3110879
We also developed applications that incorporate artificial intelligence (“AI”) and refined our Group-wide H&S app to enhance its user-friendliness and innovative functionalities.,positive,0.8480771,0.0070579834,0.14486487
"The aim of these measures is to provide our employees with state-of-the-art, intuitive tools to help us achieve our Vision 0.",positive,0.8063545,0.007146681,0.1864987
Safety Walks E.ON’s managers fulfill their responsibility as H&S leaders in part by going on safety walks and engaging in dialog with employees.,neutral,0.059171043,0.015207262,0.92562175
These so-called “Gemba Walks” enable managers to gain an impression of operational working conditions and discuss H&S issues and risks with employees.,neutral,0.092974715,0.011795772,0.8952296
Evaluating Our Safety Culture The H&S division conducts quick checks to classify the maturity level of E.ON operating units’ safety culture on the Bradley curve and to identify and minimize risks.,neutral,0.09056446,0.013747245,0.8956883
"The Bradley curve distinguishes four levels of safety culture: from a reactive stance, where action is primarily taken after incidents, through a more rule-bound dependent phase, to an independent level, where employees are expected to take responsibility for safe behavior themselves.",neutral,0.061752986,0.037649017,0.900598
The highest level— an interdependent culture— is reached when teams actively take responsibility for one another and safety is practiced as a shared value.,neutral,0.103588216,0.015954385,0.8804574
"The Bradley curve describes how managers’ and employees’ attitudes, behavior, and responsibility affect the number of accidents.",neutral,0.025509931,0.14065889,0.83383113
"As cultural maturity increases, the accident rate should decrease significantly.",positive,0.42730722,0.4116864,0.16100645
We assessed 25 units by year-end 2025 and included their administrative employees— and those of E.ON SE Corporate Functions— as well.,neutral,0.038103137,0.021631662,0.9402652
We plan to increase standardization and extend quick checks to other E.ON companies in 2026.,positive,0.6313492,0.009177609,0.35947323
"Combined Group Management Report → Sustainability Statement 118 E.ON Integrated Annual Report 2025 The findings of the incident investigations and H&S audits completed in 2025 indicate that H&S management systems are largely effective, although there is need for action in certain areas.",positive,0.7264483,0.011604349,0.2619474
The units have generally used the auditors’ recommendations to design corrective and preventive actions.,neutral,0.032562494,0.03515994,0.9322775
"It also became clear, however, that employees’ safety awareness was not uniform in all teams.",neutral,0.06837011,0.18858564,0.7430442
It therefore remains extremely important to continually point out to E.ON employees and contractor employees all the requirements of H&S management and their own responsibility: they must look after themselves and their colleagues and speak up immediately if they detect a potential safety risk.,neutral,0.038890507,0.055141747,0.9059677
"Overall, E.ON has observed for several years that occupational safety in its units is improving continually.",positive,0.9557217,0.017818844,0.026459547
H&S Community: Group-wide Collaboration to Enhance Safety E.ON has a Group-wide H&S community that promotes the sharing of knowledge and experience.,neutral,0.25941736,0.007760188,0.7328224
Specialist groups from the community meet regularly to discuss accident prevention issues.,neutral,0.042919274,0.030111687,0.926969
The focus in 2025 was on the substation of the future and aspects of technical safety with the aim of developing innovative solutions to improve occupational safety.,neutral,0.18197203,0.008691848,0.8093361
Uniform life-saving rules were introduced across the Group at the start of 2024.,neutral,0.14336453,0.012133019,0.8445024
The rules are intended to raise awareness of the main risks faced by employees.,neutral,0.20245707,0.011395098,0.78614783
Accident analyses show that many incidents are related to deviations from the rules.,negative,0.0152944755,0.8702363,0.1144693
Communications on this topic were expanded in 2025 and supplemented with rules for office workplaces.,neutral,0.0736554,0.015259698,0.9110849
Workshops and Training Modules The H&S division oversees strategic H&S training sessions.,neutral,0.020624721,0.04288973,0.9364856
"This includes the training provided to the E.ON Group’s top 100 executives, programs for senior managers in the operating business, and training for employees.",neutral,0.09273861,0.0099324025,0.897329
"With regard to the H&S Roadmap, E.ON’s units conduct their own operational H&S training, programs to enhance H&S culture, and training required by law that recurs annually or is conducted on an ad hoc basis.",neutral,0.02997459,0.019131275,0.9508941
"Mental Health First Aid (“MHFA”) training aims to identify mental health problems at an early stage, understand them, and respond appropriately.",neutral,0.09340513,0.016794661,0.8898002
"The 12-hour course provides knowledge about various mental disorders, such as depression, anxiety disorders, addiction, and suicidal tendencies.",neutral,0.061420888,0.020670876,0.9179082
"It also shows how to recognize warning signs, how to communicate with those affected, and how to offer them support and help.",neutral,0.097816244,0.019489015,0.8826947
"MHFA’s aim is to reduce the stigma of mental illness, promote mental health awareness, and alert those affected to help options.",neutral,0.27445272,0.012046663,0.7135006
"In addition, the annual web training module on human rights, compliance, antitrust law, cybersecurity, and data protection highlights safe working practices and the E.ON whistleblowing channels.",neutral,0.062263507,0.016441882,0.9212946
"Counseling Offerings and Health Benefits E.ON also provides social and addiction counseling, specific preventive measures (for example, nutrition counseling and colon cancer screening), company physicians, and access to a variety of health and fitness offerings for employees.",neutral,0.081223115,0.010661386,0.9081155
"If E.ON employees are seriously or fatally injured, insurance policies provide initial coverage for ensuring recovery or supporting the bereaved.",neutral,0.0685344,0.042320978,0.8891446
"Unit- specific, individual measures may also be taken.",neutral,0.03686261,0.018522013,0.9446154
"For example, E.ON supports the transport of injured colleagues to other hospitals if necessary to ensure the best possible care.",neutral,0.10686871,0.014028699,0.8791026
Another example is the provision of a savings fund to ensure the education of a deceased employee’s children.,neutral,0.03351486,0.04263117,0.923854
Gradual reintegration into the workplace is possible after a long illness-related absence.,neutral,0.059997737,0.058851324,0.88115096
Targets and Metrics Vision 0 and Accident Statistics Targets The objective of E.ON’s Vision 0 is to develop an H&S culture for which all employees (including contractors) feel responsible.,neutral,0.15389088,0.008998521,0.8371106
"The aim of consistently adhering to life-saving rules is to avoid accidents of all kinds, especially fatal or serious ones.",neutral,0.059805688,0.023433143,0.9167612
"To achieve this, E.ON set quantitative targets for 2025 for each unit: they are to reduce their lost- time injury frequency for employees and contractors (“combined LTIF”) by 20 percent annually relative to the three-year average for 2022– 2024 and to increase their score on the Bradley Curve by 0.5 per two-year cycle or to exceed 4.0.",positive,0.90772223,0.036971822,0.055305947
Combined Group Management Report → Sustainability Statement 119 E.ON Integrated Annual Report 2025 Combined LTIF declined by 13 percent in 2025 relative to 2024.,negative,0.008633788,0.9760132,0.015353099
"Between the baseline assessment in 2021-22 and the subsequent assessment in 2024-25, the average score on the Bradley Curve improved by 0.4 points.",positive,0.95952564,0.020286972,0.020187369
"E.ON intends to continue pursuing these targets in 2026 and, if necessary, to define additional actions for achieving them in its Roadmap 2026.",positive,0.6447353,0.009247352,0.34601733
"In addition, the Health & Safety Roadmap contains fundamental targets for the operating units and their respective management teams.",neutral,0.17109682,0.009429362,0.81947386
Their purpose is to further reduce the frequency of serious incidents and fatalities (“SIF”) so that in the long term serious incidents and fatalities no longer occur.,neutral,0.098133825,0.030974628,0.8708915
"In addition, the Management Board is to be kept fully informed at all times about all serious and fatal accidents, developments in accident statistics, and relevant programs and initiatives.",neutral,0.048558332,0.018157618,0.93328404
This goal is supported by regular reporting from the H&S division and ongoing communications with H&S management.,positive,0.7671809,0.00725038,0.22556873
"In addition, it should be ensured that fatal or life- threatening incidents are reported directly to the Management Board within 24 hours.",neutral,0.035948187,0.034813173,0.9292386
The achievement of SIF targets is also factored into the E.ON Management Board’s compensation.,neutral,0.17072715,0.009619939,0.8196529
"Metrics The reporting below on accident statistics distinguishes between employees and contractors, who together represent our own workforce within the meaning of the ESRS.",neutral,0.024354827,0.034712702,0.9409325
We consider E.ON’s employees to be on-staff personnel and contractors to be non-staff personnel.,neutral,0.019673303,0.06134234,0.91898435
All metrics are reported separately and combined for employees and contractors.,neutral,0.02596693,0.02356213,0.950471
All accidents were carefully examined— both individually and in comparison— using the aforementioned processes.,neutral,0.051857453,0.023848137,0.9242945
"In some cases, this enabled us to identify patterns or multiple predominant causes and respond directly to them, for example, by setting up work groups.",neutral,0.06582842,0.021006726,0.91316485
"The improvement in serious incidents and fatalities (“SIF”), lost-time injury frequency (“LTIF”), and total recordable injury frequency (“TRIF”) is mainly attributable to the roughly 70 percent decline in serious accidents and the 40 percent reduction in high-potential incidents.",positive,0.48504943,0.45401433,0.06093625
"SIF, LTIF, and TRIF all measure accidents per million hours of work.",negative,0.025595672,0.6355319,0.33887243
"Combined Group Management Report → Sustainability Statement 120 E.ON Integrated Annual Report 2025 H&S Key Figures 2025 2024 SIF1,2 employees 0.02 [+] 0.03 [+] SIF1,2 contractors 0.04 0.12 SIF1,2 combined 0.03 0.07 LTIF2,3 employees 2.16 [+] 2.46 [+] LTIF2,3 contractors 1.52 1.76 LTIF2,3 combined 1.86 2.14 TRIF2,4 employees 3.10 3.24 [+] TRIF2,4 contractors 1.87 2.08 TRIF2,4 combined 2.52 2.71 TRI5 employees 447 443 Work-related deaths employees 0 1 Work-related deaths contractors 2 0 Number of work-related illnesses6 employees 43 47 Days lost7 employees 6,711 - Percentage of employees covered by the occupational health and safety management system8 100 99 1E.ON uses serious incidents and fatalities (“SIF”) to measure accidents and incidents that result in serious or fatal injuries and exceed a defined severity threshold.",neutral,0.026289778,0.17673454,0.79697573
"2Working hours (denominator) are based on actual hours recorded and extrapolation for employee metrics, and on extrapolation based on the contractors’ order volume for contractor metrics.",neutral,0.021215301,0.1845301,0.7942546
3Lost-time injury frequency (“LTIF”) measures work-related accidents that result in lost time per million hours of work.,negative,0.011435769,0.9278853,0.06067896
Accidents and incidents per million hours of work that result in serious or fatal injuries and exceed a defined severity threshold.,negative,0.0150787495,0.7289462,0.2559751
4Total recordable injury frequency (“TRIF”) is one of E.ON’s safety KPIs.,neutral,0.15561984,0.058736213,0.78564394
"It measures the total number of all reported work-related accidents and (acute) injuries, normalized to one million hours of work.",negative,0.03158673,0.7006519,0.26776138
E.ON has calculated employee TRIF since 2010 and combined TRIF— which includes contractor employees— since 2011.,neutral,0.027072338,0.10646329,0.8664644
It measures work-related accidents that result in lost time per million hours of work.,negative,0.008989822,0.9441626,0.046847574
"5The TRI‑relevant incidents include reported work‑related fatalities, occupational accidents, and injuries that resulted in lost time or required medical treatment, restricted work, or work at an alternative workplace.",negative,0.011543209,0.89892346,0.08953339
6E.ON does not have comprehensive data regarding work‑related illnesses of its employees.,negative,0.014164522,0.75982046,0.22601494
Data are collected by means of an in-house query and a query to the respective German employers’ liability insurance association.,neutral,0.028232098,0.018372566,0.9533953
"7Lost days due to occupational accidents (6,711) and work-related illness (0).",negative,0.008191621,0.9377295,0.054079007
"8As of the reporting date December 31, 2025.",neutral,0.021976488,0.030873835,0.94714963
"Fatal Occupational Accidents Regrettably, two contractor employees died in 2025 from accidents while performing electrical work.",negative,0.009080355,0.9510837,0.039835952
"In May 2025, a contractor employee who was dismantling a medium-voltage tower station came into contact with energized components.",negative,0.06103094,0.6974086,0.24156037
In June 2025 a contractor employee was in the bucket of a scissor lift working on a live low-voltage overhead line.,neutral,0.03230929,0.33922064,0.6284701
This resulted in an electric shock and the victim succumbed to his injuries.,negative,0.036732905,0.7116369,0.25163013
"As described in the aforementioned processes, we investigate every fatal accident to determine the exact sequence of events.",neutral,0.022150774,0.040627196,0.93722206
Each fatal accident is thoroughly investigated using the aforementioned processes so that we understand the exact course of events that led to it.,neutral,0.028877754,0.030997775,0.9401244
Identifying root causes aims to enable us to take the measures necessary to prevent similar accidents in future.,neutral,0.3853323,0.0106504625,0.6040173
"Nevertheless, serious and even fatal accidents still occur.",negative,0.027451541,0.6649616,0.30758688
E.ON cannot and will not accept this.,negative,0.022389976,0.66960645,0.30800357
It has therefore further intensified its efforts to prevent accidents.,positive,0.93682903,0.015363782,0.047807183
Examples include the Group-wide introduction of life-saving rules and the launch of the Contractor Safety @ Energy Networks project.,neutral,0.21855333,0.008331173,0.7731155
It focuses on contractor employees in our network business and aims to prevent serious and fatal incidents in the future.,neutral,0.21334134,0.011347078,0.7753116
No E.ON employees had fatal accidents.,negative,0.017883578,0.7848016,0.19731481
Other Employee-related Metrics The section entitled “Year-over-year Change in Employee Numbers” in the Our Success Factors → chapter provides information on the characteristics of the Company’s employees in accordance with S1-6 para.,neutral,0.02353297,0.060694125,0.9157729
"50a-b, d-f. E.ON had 7,651 departures in 2025, resulting in a turnover rate of 9.1 percent (2024: 8,199, 10.1 percent).",neutral,0.05465609,0.27074045,0.67460346
"This rate reflects employee resignations (voluntary turnover), employer-instigated terminations, retirements, expiring fixed-term contracts, and deaths relative to the average number of employees.",negative,0.0069332602,0.96506375,0.028003009
"The voluntary turnover rate, which is our key performance indicator, was 3.0 percent in 2025 (2024: 3,016, 3.7 percent) and involved 2,509 departures.",negative,0.053204995,0.5483394,0.39845562
Combined Group Management Report → Sustainability Statement 121 E.ON Integrated Annual Report 2025 Energy Affordability Affordable energy is one of the main challenges of Europe’s energy transition.,neutral,0.08463674,0.021698223,0.89366496
"The energy crisis placed a heavy financial burden on households, businesses, and energy-intensive industries.",negative,0.011284594,0.93139696,0.057318475
"Yet, going forward, Europe will need to make substantial investments to achieve its climate targets.",positive,0.8698298,0.010019082,0.12015109
Annual investments in the energy system must more than double EU-wide through 2030.,positive,0.898649,0.00881397,0.09253698
"Although all this is necessary to ensure sustainable and stable energy infrastructure in the future, it must not be at the expense of consumers.",neutral,0.16827658,0.0109224245,0.820801
"For example, renewables expansion is partly decoupled from energy demand and thus triggers high levels of investment.",neutral,0.19615161,0.012979692,0.7908687
"By contrast, coordinating the planning of grid demand with the expansion of renewables capacity would make it possible to flatten the investment curve and thus make the energy transition more pragmatic.",positive,0.79636,0.0073525426,0.19628751
"Moreover, renewables are being expanded in some regions that lack the necessary grid infrastructure or no longer have sufficient transmission capacity.",neutral,0.08824859,0.38034478,0.53140664
"Enlarging grids after the fact leads to additional costs, which are ultimately paid by consumers in the form of grid fees.",neutral,0.06676016,0.37391904,0.5593208
These are some of the factors that currently constrain the affordability of energy.,neutral,0.025137579,0.1438606,0.8310019
"For the transition to succeed, Europe needs to adopt a structured, forward-looking approach that reduces costs, limits price fluctuations, and simultaneously facilitates the necessary investments.",positive,0.79151773,0.007949741,0.20053257
E.ON’s Energy Playbook presents a concrete action plan for how Europe can achieve climate neutrality by 2050 while optimizing expansion in order to reduce costs.,positive,0.7231029,0.008082015,0.26881507
"E.ON’s strategic approach focuses on scalable factors like electrification, digitalization, and flexibility.",neutral,0.15094516,0.00811714,0.84093773
These measures will be pivotal for creating a stable and efficient energy system that is economically viable over the long term and benefits society as a whole.,positive,0.79891366,0.0074322876,0.19365405
"Electrification is considered the most cost-effective way to decarbonize, while digital solutions enable smart grids and energy management, which together can balance out consumption and generation and thus reduce cost-intensive peak loads.",positive,0.52844346,0.009211836,0.46234474
Close political dialog is indispensable for achieving these objectives.,neutral,0.33869016,0.008470036,0.65283984
"E.ON advocates in particular for better coordinating the expansion of renewable generating capacity, the growth in energy consumption, and available grid capacity and supplementing them with storage technologies and digital and flexible solutions.",positive,0.72680897,0.0073123765,0.26587874
"Managing Impacts, Risks, and Opportunities Actions Energy Playbook E.ON’s Energy Playbook presents specific proposals for Europe to achieve climate neutrality by 2050 while ensuring economic viability for households, businesses, and economies.",neutral,0.12246825,0.011218203,0.8663136
"The document is aimed at policymakers, industry representatives, and interested members of the public.",neutral,0.070011936,0.011147885,0.9188401
"It aims to provide impetus for an efficient, affordable, and socially acceptable transformation of Europe’s energy system.",positive,0.7633362,0.007676184,0.22898765
E.ON’s Energy Playbook describes how a significant portion of necessary investments can be saved over the next 15 years by flattening the investment curve and prioritizing decarbonization measures based on abatement costs.,neutral,0.41072562,0.011351379,0.577923
Scaling the energy system in line with demand is a crucial aspect of this.,neutral,0.26570234,0.010561933,0.72373575
"E.ON is guided by three key principles: prioritization according to abatement costs, technology neutrality, and market-oriented instruments.",neutral,0.05853262,0.017493783,0.92397356
The Political Dialog → chapter provides more information on our activities in relation to policymakers and business representatives.,neutral,0.034602102,0.018269526,0.94712836
E.ON— alongside the strategic approaches described in the Energy Playbook— sees the possibility of helping make the energy transition’s implementation efficient and customer-oriented.,positive,0.7925828,0.0062912614,0.20112588
"This includes our investments to expand renewables, digitalize our networks, and introduce intelligent technologies like smart meters.",neutral,0.36741066,0.008630606,0.6239587
"These measures will help lay the foundation for a secure, reliable, and affordable energy supply.",positive,0.72218525,0.008876301,0.2689385
The sections below describe specific measures and projects with which E.ON is working to achieve these goals— from smart grids and digital solutions to eMobility infrastructure.,neutral,0.09355306,0.009144022,0.8973029
"The Climate Protection →, Security of Supply →, and EU Taxonomy → chapters provide more details on our investment amounts and management mechanisms.",neutral,0.042541433,0.015679875,0.94177866
The Security of Supply → chapter also offers insights into our testing of new technologies.,neutral,0.23463595,0.0073823663,0.7579817
"Entity-specific Topic Material Impacts, Risks, and Opportunities Affordable and Future-proof Energy System E.ON supports the energy system’s transition to renewables by offering innovative solutions whose scalable features— like electrification, digitalization, and flexibility— facilitate a lastingly stable energy system that is economically viable, benefits society as a whole, and remains affordable for users.",positive,0.6378758,0.0079693645,0.35415486
"Short, medium, and long term Actual positive impact Time horizon Upstream value chain Own business activities Downstream value chain Combined Group Management Report → Sustainability Statement 122 E.ON Integrated Annual Report 2025 Smart Grids E.ON is embracing smart grids so that it can operate reliable and stable networks in the energy world of the future and offer its customers a reliable supply of power and gas at reasonable prices.",positive,0.80642533,0.0066764182,0.18689825
"We are equipping them with sensors and control technology, increasing their automation, and adding a digital layer.",positive,0.56662947,0.010330781,0.4230397
This will enable us to manage energy flows in line with demand and to monitor our networks in real time and with greater granularity than today.,positive,0.6892148,0.008045057,0.30274016
"In addition, smart-grid technology makes it possible to avoid some network expansion or distribute it over a longer period of time.",neutral,0.1565815,0.008717477,0.834701
Smart grids will serve as a platform for innovative technology and new business models that help make the energy transition a success.,positive,0.76640385,0.0071256007,0.22647052
"Examples include: • flexible B2C tariffs that use price incentives to manage demand and thus help stabilize networks • the combination of many decentralized power producers to form virtual power plants that respond dynamically to changes in consumption • peer-to-peer sharing solutions like local energy marketplaces for residential and business customers • fluctuation-tolerant local energy systems that combine battery, gas, or heat storage and complementary generation facilities Digital Solutions Digital solutions along the entire energy value chain are pivotal for tackling the energy transition’s challenges while keeping energy affordable.",neutral,0.3694509,0.008190065,0.6223591
"They enable more efficient use of existing resources, reduce energy consumption, and thus lower costs for businesses and end-customers.",positive,0.66794884,0.01217864,0.31987247
"Our portfolio encompasses grid connection solutions, cloud-based systems for active energy management, smart heating controls, data management tools, and retrofit solutions for digitalizing existing components.",neutral,0.07278846,0.010208698,0.91700286
These are complemented by digital twins for energy grids and platforms for managing distributed energy resources.,neutral,0.17999543,0.007233347,0.81277126
